time,dayl (s),prcp (mm/day),srad (W/m2),tmax (degrees C),tmin (degrees C),pet (mm/day)
2016-02-14,37782.96,2.63,304.94,0.85,-10.63,1.1391227035395666
2016-02-15,37921.07,0.0,375.33,3.29,-6.82,1.3254915733627106
2016-02-16,38060.31,0.0,467.29,5.49,-7.96,1.648935256777359
2016-02-17,38200.63,0.0,538.25,8.29,-8.72,2.007467380559272
2016-02-18,38341.99,5.35,333.12,4.77,-7.94,1.4490172175052478
2016-02-19,38484.35,0.0,527.25,4.97,-10.91,1.7759102872832264
2016-02-20,38627.66,0.0,486.49,5.71,-8.12,1.7626843317708658
2016-02-21,38771.9,0.0,512.98,5.28,-9.44,1.79928045167268
2016-02-22,38917.02,2.71,276.95,-0.52,-10.01,1.0678687928450583
2016-02-23,39062.97,0.0,491.84,-1.83,-14.96,1.3156759124364281
2016-02-24,39209.73,0.0,586.92,0.01,-17.77,1.5812462391401385
2016-02-25,39357.26,0.0,594.55,4.12,-14.14,1.9233323437519982
2016-02-26,39505.52,0.0,571.55,6.55,-10.14,2.093714467694071
2016-02-27,39654.47,0.0,518.89,5.29,-8.59,1.902992268850234
2016-02-28,39804.08,0.0,516.16,6.2,-7.5,1.9826297692238368
2016-02-29,39954.32,0.0,475.53,4.28,-7.8,1.769461631384174
2016-03-01,40105.15,0.0,471.25,4.65,-7.4,1.8036752838507515
2016-03-02,40256.54,0.0,371.86,4.58,-4.46,1.578935962488441
2016-03-03,40408.46,0.0,573.1,8.06,-8.03,2.3366187243581145
2016-03-04,40560.88,0.0,554.87,8.06,-7.12,2.3138722289234495
2016-03-05,40713.76,0.0,529.72,8.9,-5.07,2.341195720692704
2016-03-06,40867.08,12.79,142.59,1.61,-2.71,0.8711923845071196
2016-03-07,41020.8,7.36,352.9,0.71,-10.62,1.4034158935575067
2016-03-08,41174.9,0.0,624.47,2.4,-14.51,2.0203214774665597
2016-03-09,41329.35,0.0,554.24,0.76,-12.79,1.7828057815912408
2016-03-10,41484.12,0.0,664.8,8.86,-10.5,2.750563472618314
2016-03-11,41639.18,0.0,615.55,10.22,-6.06,2.795449243669201
2016-03-12,41794.5,0.0,463.39,8.06,-2.49,2.200568963280275
2016-03-13,41950.06,0.0,485.63,6.51,-4.39,2.1519845323875946
2016-03-14,42105.82,8.72,302.61,1.87,-6.68,1.3948752846448462
2016-03-15,42261.77,10.48,262.47,-3.2,-10.26,1.0256619576985555
2016-03-16,42417.88,4.74,328.77,-1.87,-10.85,1.252347307232428
2016-03-17,42574.11,0.0,462.58,3.07,-6.28,1.8707481795543641
2016-03-18,42730.45,0.0,543.6,2.77,-8.41,2.0523092398949143
2016-03-19,42886.87,0.0,634.49,3.54,-10.53,2.331767223378526
2016-03-20,43043.34,0.0,721.51,7.13,-11.51,2.891885109897464
2016-03-21,43199.83,0.0,664.34,9.43,-6.05,3.0489869260270823
2016-03-22,43356.32,4.13,444.0,5.8,-6.94,2.146894047778224
2016-03-23,43512.79,4.23,268.25,-1.57,-8.26,1.1623948318100115
2016-03-24,43669.21,3.4,448.79,2.88,-9.57,1.938307618542887
2016-03-25,43825.55,11.45,426.17,-0.33,-11.51,1.641309280084549
2016-03-26,43981.78,0.0,626.8,-1.56,-13.85,1.9454994105119052
2016-03-27,44137.89,0.0,784.69,3.39,-17.29,2.686092405538672
2016-03-28,44293.84,0.0,713.8,7.8,-8.08,3.135533731599658
2016-03-29,44449.6,4.33,495.31,4.34,-9.55,2.240883329646246
2016-03-30,44605.16,2.57,446.36,-0.79,-12.31,1.6960370289111466
2016-03-31,44760.49,0.0,684.6,0.78,-13.31,2.3427801273704207
2016-04-01,44915.54,0.0,726.38,1.69,-14.29,2.520841992459473
2016-04-02,45070.31,0.0,764.52,6.85,-11.44,3.2174986489674384
2016-04-03,45224.76,0.0,688.18,8.45,-6.07,3.2722656539548027
2016-04-04,45378.86,0.0,703.2,10.42,-4.73,3.5763956557266736
2016-04-05,45532.59,2.73,496.89,5.94,-8.09,2.4850222681111425
2016-04-06,45685.91,0.0,721.34,8.21,-7.86,3.381143207763062
2016-04-07,45838.79,0.0,705.46,11.26,-4.16,3.7510713934833304
2016-04-08,45991.21,0.0,703.35,12.74,-2.67,3.958000772751405
2016-04-09,46143.13,5.21,296.31,6.6,-0.49,1.8629976323187305
2016-04-10,46294.52,0.0,575.77,9.1,-1.65,3.1231802973369263
2016-04-11,46445.35,0.0,613.75,8.94,-2.73,3.2530311283102997
2016-04-12,46595.59,0.0,621.78,8.81,-3.05,3.2815914618481385
2016-04-13,46745.21,0.0,683.04,11.19,-2.68,3.7968701915579244
2016-04-14,46894.16,0.0,582.72,10.31,-0.76,3.349250843499725
2016-04-15,47042.42,12.35,358.85,5.79,-2.87,2.1034751539095864
2016-04-16,47189.95,3.97,337.33,1.38,-6.55,1.6998889567406332
2016-04-17,47336.71,4.49,446.95,3.85,-7.32,2.2621472873663726
2016-04-18,47482.67,3.38,354.37,2.4,-5.83,1.8441800432498978
2016-04-19,47627.78,4.12,445.9,3.85,-6.86,2.2756766192163047
2016-04-20,47772.02,3.71,428.73,6.37,-3.72,2.4578673717689576
2016-04-21,47915.34,0.0,775.39,11.44,-5.11,4.281440462479587
2016-04-22,48057.7,0.0,742.53,14.03,-1.5,4.574475073102511
2016-04-23,48199.07,4.15,541.64,11.24,-3.77,3.43836821127781
2016-04-24,48339.39,0.0,600.7,7.91,-3.02,3.285311662915198
2016-04-25,48478.63,8.84,546.63,9.85,-5.3,3.317337911760309
2016-04-26,48616.74,5.92,417.5,3.83,-5.85,2.2383016562071067
2016-04-27,48753.68,3.58,437.05,5.65,-4.5,2.4849257953195365
2016-04-28,48889.41,7.84,422.05,7.82,-1.84,2.640363949955586
2016-04-29,49023.88,13.14,208.21,1.32,-2.92,1.2813984331385426
2016-04-30,49157.05,3.52,391.96,3.73,-4.67,2.1638990223089465
2016-05-01,49288.86,2.28,474.78,3.97,-6.62,2.484974792774278
2016-05-02,49419.27,0.0,722.95,8.3,-4.44,3.882044432618291
2016-05-03,49548.23,0.0,806.21,11.9,-4.3,4.691608172832521
2016-05-04,49675.7,0.0,789.57,13.86,-1.64,4.970559067523575
2016-05-05,49801.61,0.0,783.79,15.68,0.31,5.257442710705899
2016-05-06,49925.93,0.0,652.52,13.38,2.45,4.377201855420336
2016-05-07,50048.6,2.09,370.9,6.33,-1.13,2.3462692166749073
2016-05-08,50169.57,9.02,403.79,5.96,-2.11,2.4598117106229576
2016-05-09,50288.79,12.55,395.33,6.64,-1.27,2.4928756275808373
2016-05-10,50406.21,10.98,469.67,6.48,-3.36,2.7960356703558595
2016-05-11,50521.76,0.0,676.62,6.31,-4.52,3.5752126460708387
2016-05-12,50635.41,0.0,824.56,11.5,-5.11,4.8270256691018805
2016-05-13,50747.09,0.0,785.33,14.47,-0.45,5.2085374579323025
2016-05-14,50856.76,2.43,575.6,15.87,0.97,4.424941821123703
2016-05-15,50964.36,9.62,415.62,9.49,0.8,2.900852917746503
2016-05-16,51069.83,7.08,470.7,9.87,-0.46,3.211508921526666
2016-05-17,51173.12,7.56,425.08,8.34,-0.57,2.8457283359042527
2016-05-18,51274.18,7.29,523.79,11.22,-1.11,3.6276747438342136
2016-05-19,51372.95,0.0,680.19,11.13,-0.55,4.341689302711404
2016-05-20,51469.38,0.0,706.66,14.38,1.64,4.948348170773351
2016-05-21,51563.42,0.0,713.06,15.61,2.67,5.178948216488037
2016-05-22,51655.02,0.0,651.73,11.59,0.69,4.315039329164053
2016-05-23,51744.11,0.0,706.96,11.32,-0.99,4.5219292208058075
2016-05-24,51830.66,0.0,747.17,13.16,-0.73,4.975255318994801
2016-05-25,51914.6,0.0,686.1,11.64,-0.12,4.500684485319383
2016-05-26,51995.89,3.29,472.61,9.33,-1.06,3.226575235141877
2016-05-27,52074.47,4.71,491.36,9.06,-1.97,3.2867434257727712
2016-05-28,52150.31,0.0,759.71,12.0,-2.56,4.866189934319422
2016-05-29,52223.35,0.0,702.03,13.42,0.52,4.862053931232978
2016-05-30,52293.54,0.0,720.92,14.55,0.73,5.1249924954489945
2016-05-31,52360.84,0.0,750.06,15.22,0.01,5.360162106088047
2016-06-01,52425.21,0.0,722.0,15.88,1.63,5.350791541143074
2016-06-02,52486.59,0.0,737.98,17.1,2.11,5.627591641630629
2016-06-03,52544.96,0.0,676.25,17.07,4.28,5.325251164237676
2016-06-04,52600.27,0.0,748.19,19.71,3.88,6.116402082638483
2016-06-05,52652.48,0.0,734.96,19.97,4.51,6.096757386730665
2016-06-06,52701.56,0.0,731.98,20.5,4.75,6.168326253402201
2016-06-07,52747.47,0.0,717.75,20.07,4.65,6.025237524817763
2016-06-08,52790.18,0.0,676.08,18.66,4.66,5.582459709552932
2016-06-09,52829.66,0.0,710.13,20.69,4.94,6.0862276457898155
2016-06-10,52865.88,0.0,694.56,21.86,6.37,6.187343777478531
2016-06-11,52898.81,0.0,685.4,19.56,4.63,5.77881525340703
2016-06-12,52928.44,3.95,465.2,16.99,4.23,4.15402662708704
2016-06-13,52954.73,1.82,641.08,14.57,1.55,4.799826654361992
2016-06-14,52977.68,0.0,681.63,15.12,0.48,5.07511578305046
2016-06-15,52997.25,0.0,722.76,19.76,2.67,6.00758424651321
2016-06-16,53013.45,0.0,663.0,18.76,4.03,5.53891142928159
2016-06-17,53026.25,0.0,711.02,21.29,4.04,6.192026915522427
2016-06-18,53035.64,0.0,727.24,23.06,4.38,6.562910509807864
2016-06-19,53041.63,0.0,687.19,23.35,6.42,6.383708555612616
2016-06-20,53044.2,0.0,679.59,25.63,8.49,6.69364861325789
2016-06-21,53043.35,0.0,654.55,24.75,8.54,6.395286103717195
2016-06-22,53039.09,2.67,481.03,22.91,6.89,5.01083244183542
2016-06-23,53031.41,0.0,594.86,21.1,7.18,5.47616807039364
2016-06-24,53020.33,0.0,606.36,20.56,6.18,5.469047865590025
2016-06-25,53005.84,0.0,603.91,21.24,6.7,5.548902784705036
2016-06-26,52987.97,0.0,637.43,21.97,5.87,5.856898992477884
2016-06-27,52966.73,0.0,647.64,22.33,5.59,5.968045501669554
2016-06-28,52942.12,0.0,616.41,22.82,7.17,5.845714437649897
2016-06-29,52914.17,0.0,610.77,22.03,6.53,5.69223824916381
2016-06-30,52882.9,3.61,370.8,17.84,6.25,3.6648605919974715
2016-07-01,52848.34,9.19,193.34,12.57,7.1,1.9911989280339248
2016-07-02,52810.5,7.07,271.45,14.31,6.48,2.6535063726169077
2016-07-03,52769.41,0.0,498.25,16.48,5.18,4.250339230316506
2016-07-04,52725.11,0.0,609.58,19.52,4.35,5.301158976208047
2016-07-05,52677.63,0.0,562.01,19.85,6.36,5.058725321149591
2016-07-06,52626.99,0.0,552.25,19.71,6.54,4.974073429776601
2016-07-07,52573.24,0.0,565.28,20.28,6.6,5.125066724171748
2016-07-08,52516.41,0.0,608.05,21.52,5.98,5.552742275833412
2016-07-09,52456.54,0.0,590.79,21.85,6.91,5.485871254600994
2016-07-10,52393.67,0.0,560.39,21.18,7.38,5.195113191490167
2016-07-11,52327.85,0.0,522.27,18.3,5.97,4.578076099288684
2016-07-12,52259.11,0.0,615.56,20.56,4.41,5.427457020566192
2016-07-13,52187.5,0.0,606.51,21.68,5.62,5.525848691569801
2016-07-14,52113.07,0.0,607.57,21.96,5.66,5.562881163196678
2016-07-15,52035.87,0.0,613.9,22.76,6.02,5.70554169134507
2016-07-16,51955.93,0.0,589.45,22.25,6.56,5.4742013547237836
2016-07-17,51873.32,0.0,574.59,22.43,7.32,5.395709478467656
2016-07-18,51788.08,7.0,396.76,21.23,7.69,4.128171129493281
2016-07-19,51700.27,3.53,380.75,19.77,7.1,3.8546002323696396
2016-07-20,51609.93,7.71,408.08,20.7,6.64,4.140807463611847
2016-07-21,51517.12,16.02,348.22,20.17,7.17,3.6952973425161257
2016-07-22,51421.89,0.0,460.07,20.69,8.07,4.403027710405158
2016-07-23,51324.29,0.0,523.07,22.31,6.83,5.008064176889423
2016-07-24,51224.37,0.0,516.06,22.81,7.57,5.013636682450152
2016-07-25,51122.2,0.0,488.21,21.69,7.85,4.67902538748576
2016-07-26,51017.82,0.0,433.75,19.04,7.55,4.007773914741434
2016-07-27,50911.29,0.0,538.94,22.82,6.63,5.127941974906407
2016-07-28,50802.66,0.0,540.73,23.89,7.47,5.264325865422166
2016-07-29,50691.99,0.0,517.52,22.81,7.78,4.960023654639107
2016-07-30,50579.33,0.0,489.66,21.68,7.92,4.628319600051781
2016-07-31,50464.73,4.21,361.99,21.37,7.34,3.8433537222325285
2016-08-01,50348.24,0.0,514.13,21.59,6.23,4.7586033071549565
2016-08-02,50229.93,0.0,474.91,21.83,8.08,4.521529014200215
2016-08-03,50109.83,4.07,356.88,22.35,8.18,3.881348838264699
2016-08-04,49988.01,22.26,149.74,13.08,8.12,1.6545089882662203
2016-08-05,49864.52,9.0,132.05,12.8,8.56,1.5026776998211004
2016-08-06,49739.4,5.28,255.22,15.86,7.23,2.5487802786715394
2016-08-07,49612.71,4.29,362.67,19.53,5.76,3.600878044168312
2016-08-08,49484.5,3.44,327.14,18.24,6.52,3.2199224470843775
2016-08-09,49354.81,6.95,353.55,19.37,6.2,3.4987310491642747
2016-08-10,49223.7,3.88,332.85,18.04,6.03,3.224824529437078
2016-08-11,49091.22,0.0,478.59,18.26,5.21,4.015095478342466
2016-08-12,48957.4,0.0,502.5,18.39,4.35,4.1512247795422335
2016-08-13,48822.3,0.0,523.0,18.77,3.75,4.294449027907281
2016-08-14,48685.96,0.0,538.12,20.36,4.4,4.554888195836217
2016-08-15,48548.43,0.0,528.52,20.68,5.21,4.522263211906167
2016-08-16,48409.75,0.0,486.0,19.09,5.77,4.076832332895129
2016-08-17,48269.97,6.91,364.88,18.25,4.59,3.385463488404306
2016-08-18,48129.13,0.0,432.45,15.75,4.57,3.399775331400197
2016-08-19,47987.27,0.0,486.87,17.14,3.86,3.8225626427037165
2016-08-20,47844.43,0.0,525.39,19.15,3.79,4.242427281965207
2016-08-21,47700.65,0.0,531.9,20.57,4.54,4.43070409226831
2016-08-22,47555.97,8.71,377.97,18.56,3.64,3.4539751736095097
2016-08-23,47410.43,14.6,311.75,15.07,4.11,2.719451085585639
2016-08-24,47264.07,0.0,428.5,15.08,3.88,3.237523422719147
2016-08-25,47116.92,7.18,337.02,14.05,1.89,2.7631032647629574
2016-08-26,46969.03,0.0,428.44,13.65,2.56,3.0725271599445607
2016-08-27,46820.42,0.0,420.42,13.45,2.73,2.999784531832704
2016-08-28,46671.13,0.0,446.45,15.38,3.72,3.297170938816796
2016-08-29,46521.21,11.98,322.26,14.71,3.48,2.684351790663356
2016-08-30,46370.67,0.0,500.76,16.68,2.61,3.668783831260908
2016-08-31,46219.56,0.0,498.63,18.51,4.31,3.838925257242557
2016-09-01,46067.9,4.73,352.39,19.09,5.73,3.2069366596114355
2016-09-02,45915.73,3.33,310.61,16.25,5.39,2.6955886714726742
2016-09-03,45763.07,7.57,277.45,14.45,4.99,2.3625360369944763
2016-09-04,45609.97,0.0,419.63,15.12,3.92,3.045449096853899
2016-09-05,45456.45,0.0,490.29,17.89,3.29,3.6538560607133173
2016-09-06,45302.53,0.0,449.45,16.92,4.19,3.3361857409316515
2016-09-07,45148.25,0.0,448.1,17.46,4.66,3.3662895617512887
2016-09-08,44993.64,0.0,503.92,18.45,2.63,3.7307056653864
2016-09-09,44838.73,0.0,480.16,17.41,2.81,3.4905705511835614
2016-09-10,44683.53,0.0,512.97,18.31,1.47,3.7279956879885447
2016-09-11,44528.09,2.27,353.89,17.96,2.97,3.035142647387671
2016-09-12,44372.43,0.0,446.7,16.12,2.87,3.157968470231278
2016-09-13,44216.57,2.08,282.2,13.19,2.72,2.2307854980558997
2016-09-14,44060.53,3.45,300.72,14.57,3.14,2.415859703191923
2016-09-15,43904.36,0.0,420.51,12.63,0.79,2.6754619788654352
2016-09-16,43748.07,0.0,483.63,14.22,-0.82,3.067606322675384
2016-09-17,43591.69,0.0,469.66,14.56,0.03,3.0281452950482755
2016-09-18,43435.25,0.0,508.31,18.02,0.34,3.530527976977338
2016-09-19,43278.76,0.0,502.5,20.26,2.43,3.719376089579909
2016-09-20,43122.27,2.09,295.02,15.71,3.88,2.417484822336804
2016-09-21,42965.78,2.63,204.36,11.55,4.12,1.6673166017377516
2016-09-22,42809.34,0.0,370.85,17.03,6.24,2.7167524671703607
2016-09-23,42652.95,11.48,312.35,9.95,-2.62,2.0555964865461083
2016-09-24,42496.66,4.02,173.91,3.36,-2.75,1.1208232129875633
2016-09-25,42340.49,0.0,462.8,11.59,-3.16,2.5997063308254442
2016-09-26,42184.46,0.0,482.43,16.3,-0.58,3.0998059506519784
2016-09-27,42028.6,0.0,473.65,18.35,1.47,3.24305507196549
2016-09-28,41872.93,0.0,450.5,18.06,2.44,3.094940264212969
2016-09-29,41717.48,0.0,337.25,13.87,3.72,2.245054203724759
2016-09-30,41562.29,0.0,340.89,12.79,2.59,2.169316988806798
2016-10-01,41407.37,0.0,405.13,14.58,1.57,2.547390200072403
2016-10-02,41252.76,0.0,386.96,14.39,2.06,2.4460099357131195
2016-10-03,41098.48,0.0,329.22,7.42,-2.39,1.7371865458094617
2016-10-04,40944.56,0.0,289.77,5.08,-3.35,1.4644651942314129
2016-10-05,40791.04,4.01,249.71,7.15,-3.0,1.534685764631951
2016-10-06,40637.93,0.0,316.87,3.98,-5.28,1.4569718499436748
2016-10-07,40485.27,0.0,459.24,9.96,-6.71,2.2776885735819876
2016-10-08,40333.1,0.0,445.81,12.99,-3.17,2.4673165201428
2016-10-09,40181.44,0.0,400.04,12.87,-0.61,2.275336500771947
2016-10-10,40030.32,3.52,283.99,12.45,-0.39,1.9569654786806607
2016-10-11,39879.78,7.89,215.97,10.69,1.79,1.5438383755679281
2016-10-12,39729.85,0.0,323.8,9.67,-0.27,1.7496333450703154
2016-10-13,39580.56,0.0,369.75,12.65,0.5,2.0871658637020825
2016-10-14,39431.95,0.0,404.6,14.7,0.29,2.352103940244707
2016-10-15,39284.05,0.0,355.27,14.99,3.0,2.1712547103944693
2016-10-16,39136.9,0.0,327.44,13.74,3.06,1.9679722766819225
2016-10-17,38990.53,0.0,307.72,11.13,1.39,1.7254928728883276
2016-10-18,38844.99,0.0,319.02,9.18,-0.81,1.631626780248532
2016-10-19,38700.3,0.0,349.31,6.34,-4.68,1.5359199667146364
2016-10-20,38556.52,0.0,442.23,10.9,-7.01,2.1156453909975936
2016-10-21,38413.67,0.0,425.94,14.37,-2.97,2.312401919725838
2016-10-22,38271.8,0.0,395.2,14.06,-1.09,2.159639864385487
2016-10-23,38130.95,0.0,381.41,14.12,-0.35,2.1020533290276817
2016-10-24,37991.16,3.48,268.54,13.96,-0.1,1.885041915411519
2016-10-25,37852.47,0.0,245.6,7.65,-0.49,1.2856635607445557
2016-10-26,37714.94,0.0,375.31,12.56,-1.89,1.9386455327360201
2016-10-27,37578.59,0.0,390.26,15.24,-0.78,2.163996430607883
2016-10-28,37443.48,2.67,234.98,13.68,1.99,1.6704964306556225
2016-10-29,37309.66,0.0,273.28,11.34,1.86,1.5062177142971738
2016-10-30,37177.16,0.0,283.52,11.21,1.23,1.5211906337042624
2016-10-31,37046.04,0.0,189.91,9.37,3.0,1.142712135421135
2016-11-01,36916.35,0.0,322.17,10.89,-0.88,1.5919785101654984
2016-11-02,36788.12,0.0,306.2,7.88,-3.1,1.3805057324441274
2016-11-03,36661.42,0.0,358.31,11.47,-3.06,1.7242054859862552
2016-11-04,36536.3,0.0,334.3,11.91,-1.33,1.6671042759993393
2016-11-05,36412.79,2.76,139.45,6.06,-0.6,0.9409823052336981
2016-11-06,36290.96,0.0,209.91,6.78,-0.51,1.0589414491706066
2016-11-07,36170.86,0.0,309.18,9.07,-2.48,1.3979422199381062
2016-11-08,36052.53,0.0,349.35,11.14,-3.23,1.6171557960650504
2016-11-09,35936.03,0.0,358.33,13.08,-2.54,1.7578304675165126
2016-11-10,35821.42,0.0,354.58,13.66,-2.2,1.7807899154205589
2016-11-11,35708.74,0.0,320.67,10.37,-2.9,1.478707876712053
2016-11-12,35598.06,0.0,302.54,8.92,-3.29,1.3480053961067109
2016-11-13,35489.41,0.0,273.9,7.18,-3.44,1.1864863535699408
2016-11-14,35382.87,0.0,331.12,10.27,-4.15,1.48045195619782
2016-11-15,35278.48,0.0,339.31,13.1,-2.64,1.663817669090967
2016-11-16,35176.29,0.0,224.85,7.78,-1.03,1.086482898207657
2016-11-17,35076.36,5.64,269.8,3.34,-11.81,1.116926706231018
2016-11-18,34978.75,0.0,340.35,-1.72,-14.72,0.8679866117142853
2016-11-19,34883.5,0.0,392.1,7.38,-10.25,1.3895251969068896
2016-11-20,34790.67,5.53,196.83,7.28,-2.6,1.0676527459372602
2016-11-21,34700.32,7.04,99.34,3.36,-1.28,0.674192589050607
2016-11-22,34612.48,0.0,262.25,0.61,-8.5,0.8090878213361273
2016-11-23,34527.23,4.64,246.66,2.33,-10.69,0.9722478427983428
2016-11-24,34444.6,0.0,288.78,-1.43,-11.74,0.7666168150525347
2016-11-25,34364.65,0.0,372.15,2.85,-12.95,1.0686552776736364
2016-11-26,34287.43,7.58,264.45,3.29,-12.06,1.0600427958123924
2016-11-27,34212.98,18.33,150.47,-3.07,-10.0,0.5853924944285109
2016-11-28,34141.35,6.69,160.63,-4.59,-11.96,0.5557901514509469
2016-11-29,34072.59,0.0,310.15,-6.93,-18.01,0.5897958707981603
2016-11-30,34006.75,0.0,349.85,-7.93,-21.58,0.6005494626151594
2016-12-01,33943.86,5.4,252.5,-3.96,-17.85,0.7198801259310917
2016-12-02,33883.97,2.91,191.99,-4.29,-13.67,0.6074425521330356
2016-12-03,33827.12,0.0,307.95,-4.11,-15.45,0.6635777345680306
2016-12-04,33773.35,4.1,279.13,0.02,-17.88,0.9422271115461754
2016-12-05,33722.69,0.0,299.48,-2.34,-13.63,0.7096759170570841
2016-12-06,33675.19,7.24,170.62,-5.2,-13.59,0.5484356639593672
2016-12-07,33630.87,0.0,308.05,-10.48,-22.11,0.4783997066461599
2016-12-08,33589.76,10.34,265.37,-5.91,-21.74,0.6675149013777871
2016-12-09,33551.9,4.25,167.62,-1.63,-9.79,0.6356677272652298
2016-12-10,33517.31,10.31,209.56,2.26,-8.29,0.826326300536776
2016-12-11,33486.02,10.85,162.41,-0.57,-8.17,0.6452168437556698
2016-12-12,33458.05,0.0,114.24,-2.5,-6.26,0.46617294009163557
2016-12-13,33433.43,3.45,95.84,-2.31,-6.52,0.4843024412236556
2016-12-14,33412.16,8.87,99.67,0.66,-3.67,0.5541393924651992
2016-12-15,33394.26,14.82,132.4,2.69,-2.99,0.6585617905907496
2016-12-16,33379.76,48.68,120.99,0.1,-4.99,0.570558105662999
2016-12-17,33368.65,0.0,392.43,-3.98,-19.85,0.7218438127090236
2016-12-18,33360.95,0.0,350.88,-9.92,-22.08,0.49066004888863446
2016-12-19,33356.66,5.92,296.42,-2.76,-22.34,0.8308368259022613
2016-12-20,33355.8,0.0,336.44,-0.32,-11.92,0.7511004286520894
2016-12-21,33358.34,0.0,347.94,0.61,-11.96,0.8051819769718938
2016-12-22,33364.31,14.51,197.35,-0.13,-8.9,0.6880795961072927
2016-12-23,33373.68,6.47,199.67,1.61,-7.17,0.7406629656749653
2016-12-24,33386.46,7.49,249.89,1.43,-10.58,0.8311392994028446
2016-12-25,33402.63,3.65,220.25,-3.18,-12.78,0.6244926859009583
2016-12-26,33422.18,0.0,319.58,-7.65,-17.6,0.5158004027789431
2016-12-27,33445.11,0.0,415.38,-3.3,-20.78,0.7796726059322141
2016-12-28,33471.38,0.0,376.12,-0.96,-14.7,0.7919736063157203
2016-12-29,33500.98,0.0,393.83,0.85,-14.54,0.8949216376824306
2016-12-30,33533.89,0.0,386.56,0.3,-14.39,0.8630822770749507
2017-01-01,33570.26,7.95,227.78,-3.62,-13.89,0.6376592223950996
2017-01-02,33609.73,13.01,81.85,-5.02,-8.24,0.3992567351094285
2017-01-03,33652.43,11.52,89.92,-5.64,-9.15,0.39856804313746746
2017-01-04,33698.34,33.58,137.46,-3.72,-9.07,0.5037502073911682
2017-01-05,33747.41,22.92,230.43,-3.32,-12.74,0.6367856146174249
2017-01-06,33799.61,0.0,377.09,-10.02,-21.93,0.5138899411335875
2017-01-07,33854.92,9.33,317.98,-5.77,-23.83,0.722411230274224
2017-01-08,33913.28,26.56,302.04,0.63,-13.74,0.9051570903771378
2017-01-09,33974.66,48.18,213.37,0.86,-7.0,0.7295394388842406
2017-01-10,34039.02,12.81,104.49,-3.56,-7.14,0.4557721856017744
2017-01-11,34106.31,26.58,79.9,-3.63,-6.2,0.41418876221971973
2017-01-12,34176.5,15.91,105.74,-2.81,-6.3,0.4728579364458164
2017-01-13,34249.53,7.2,133.43,-0.66,-5.13,0.5677649021507385
2017-01-14,34325.36,4.99,192.05,1.03,-5.48,0.7069454531004558
2017-01-15,34403.94,0.0,353.88,2.47,-6.65,0.8879686292479444
2017-01-16,34485.22,0.0,284.79,0.13,-6.85,0.7357665934314241
2017-01-17,34569.16,0.0,428.58,1.23,-10.6,0.9520872146260827
2017-01-18,34655.7,0.0,461.74,-0.88,-14.29,0.9227015101163056
2017-01-19,34744.79,7.84,351.93,0.22,-14.91,0.9827451378193673
2017-01-20,34836.37,4.91,285.26,-2.74,-12.59,0.7450256470253019
2017-01-21,34930.41,3.02,303.72,-1.17,-11.92,0.8337629313989587
2017-01-22,35026.84,12.43,298.24,-3.46,-13.73,0.7466413994241551
2017-01-23,35125.6,19.98,248.04,-3.28,-11.25,0.6874041443635648
2017-01-24,35226.66,5.69,348.21,-4.25,-17.46,0.8022003054588229
2017-01-25,35329.94,4.73,311.05,-8.66,-19.18,0.6006935696251586
2017-01-26,35435.41,0.0,503.54,-9.41,-23.37,0.6890106303823941
2017-01-27,35543.0,0.0,547.18,-8.67,-26.69,0.7660397534111882
2017-01-28,35652.66,0.0,540.45,-4.12,-20.96,0.9619606426780616
2017-01-29,35764.34,0.0,547.08,0.06,-17.45,1.187669516151751
2017-01-30,35877.99,0.0,515.74,0.68,-13.54,1.1686914489012095
2017-01-31,35993.54,0.0,539.72,4.49,-11.92,1.4337640132750868
2017-02-01,36110.95,0.0,518.71,4.86,-10.0,1.429333352919807
2017-02-02,36230.16,0.0,402.19,0.59,-9.04,1.0463533650385315
2017-02-03,36351.13,4.95,345.94,1.42,-11.06,1.1158259232441219
2017-02-04,36473.8,0.0,429.76,2.12,-8.48,1.1841553116221164
2017-02-05,36598.11,0.0,496.41,3.78,-9.45,1.390105464603539
2017-02-06,36724.03,6.18,261.74,-0.25,-8.29,0.9008022721969583
2017-02-07,36851.49,28.08,201.18,0.26,-5.57,0.8062051525000772
2017-02-08,36980.45,5.41,219.24,3.17,-3.19,0.9539502359763513
2017-02-09,37110.85,0.0,424.67,6.89,-2.86,1.4800932099582973
2017-02-10,37242.66,10.28,346.04,8.58,-3.08,1.5461498717782138
2017-02-11,37375.82,21.8,181.85,1.53,-3.79,0.836499381830056
2017-02-12,37510.29,10.13,222.62,4.13,-2.47,1.036254635177394
2017-02-13,37646.02,0.0,457.96,2.65,-8.01,1.3707291699027873
