MyBeautifulLine
3.0
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
3647
2
0
4 7.00 0.00 6.00 0.00 12.00 0.00 13.00 0.00 0.523512
4 7.00 0.00 6.00 0.00 13.00 0.00 14.00 0.00 0.120334
4 7.00 0.00 5.00 0.00 9.00 0.00 11.00 0.00 5.08907
4 7.00 0.00 5.00 0.00 11.00 0.00 13.00 0.00 2.29002
4 7.00 0.00 5.00 0.00 17.00 0.00 19.00 0.00 0.10465515
4 7.00 0.00 5.00 0.00 19.00 0.00 21.00 0.00 0.0817085
4 7.00 0.00 5.00 0.00 21.00 0.00 23.00 0.00 0.0614211
4 7.00 0.00 4.00 0.00 10.00 0.00 13.00 0.00 3.765505
4 7.00 0.00 4.00 0.00 13.00 0.00 16.00 0.00 0.4833435
4 7.00 0.00 4.00 0.00 16.00 0.00 19.00 0.00 0.2568235
4 7.00 0.00 4.00 0.00 19.00 0.00 22.00 0.00 0.1407625
4 7.00 0.00 4.00 0.00 25.00 0.00 28.00 0.00 0.0602
4 7.00 0.00 3.00 0.00 11.00 0.00 15.00 0.00 2.905145
4 7.00 0.00 3.00 0.00 15.00 0.00 19.00 0.00 0.591708
4 7.00 0.00 3.00 0.00 19.00 0.00 23.00 0.00 0.222817
4 7.00 0.00 3.00 0.00 23.00 0.00 27.00 0.00 0.0928369
4 7.00 0.00 2.00 0.00 12.00 0.00 17.00 0.00 1.643795
4 7.00 0.00 2.00 0.00 17.00 0.00 22.00 0.00 0.4530135
4 7.00 0.00 2.00 0.00 22.00 0.00 27.00 0.00 0.1767715
4 7.00 0.00 2.00 0.00 27.00 0.00 32.00 0.00 0.0726124
4 7.00 0.00 2.00 0.00 42.00 0.00 47.00 0.00 0.05225465
4 7.00 0.00 1.00 0.00 13.00 0.00 19.00 0.00 1.07007
4 7.00 0.00 1.00 0.00 19.00 0.00 25.00 0.00 0.340378
4 7.00 0.00 1.00 0.00 25.00 0.00 31.00 0.00 0.1429675
4 7.00 0.00 1.00 0.00 31.00 0.00 37.00 0.00 0.10150485
4 8.00 0.00 7.00 0.00 9.00 0.00 10.00 0.00 10.41155
4 8.00 0.00 7.00 0.00 10.00 0.00 11.00 0.00 3.589975
4 8.00 0.00 7.00 0.00 11.00 0.00 12.00 0.00 0.513308
4 8.00 0.00 7.00 0.00 13.00 0.00 14.00 0.00 0.17133
4 8.00 0.00 6.00 0.00 10.00 0.00 12.00 0.00 5.98821
4 8.00 0.00 6.00 0.00 12.00 0.00 14.00 0.00 0.989844
4 8.00 0.00 6.00 0.00 14.00 0.00 16.00 0.00 0.3084785
4 8.00 0.00 6.00 0.00 16.00 0.00 18.00 0.00 0.1929925
4 8.00 0.00 6.00 0.00 18.00 0.00 20.00 0.00 0.11136
4 8.00 0.00 6.00 0.00 20.00 0.00 22.00 0.00 0.07482185
4 8.00 0.00 6.00 0.00 22.00 0.00 24.00 0.00 0.04608475
